Entrez_Gene_Id,0
3514,25975.93444868421
3043,9444.642962781953
3501,6128.128190789474
4535,1388.3761599624013
28444,1210.3020289473684
3040,892.5498973684214
3507,773.7779552631578
3505,613.3641216165413
28439,501.2368334586467
28815,496.21146390977447
